Code;Nom;S3REnR;TXA;INFO_TX;INFO_ESS3R;INFO_NA;INFO_CR;INFO_TRF;INFO_QP;INFO_FAS3R;RTE_CDR;RTE_TVX;RTE_ESS3R;RTE_FAS3R;GRD1_FAS3R;GRD1_CDR;GRD1_ESS3R;GRD1_PTRE;GRD1_TRE;GRD1_TVX;GRD2_FAS3R;GRD2_FACRS3R;GRD2_CDR;GRD2_ESS3R;GRD2_PTRE;GRD2_TRE;GRD2_TVX;GRD2_CTR;GRDHTB_TVX;GRDHTB_ESS3R;GRDHTB_FAS3R;GRDHTB_CDR
Code;Nom;S3REnR;"Taux d'affectation des capacités réservées";"Taux de remplissage de la capacité réservée";"Puissance des projets en service du S3REnR en cours";"Capacité d'accueil réservée au titre du S3REnR qui reste à affecter";"Capacité réservée aux EnR au titre du S3REnR";"Attention: la valeur de la capacité réservée a été modifiée sur ce poste";"Quote-Part unitaire actualisée ";"Puissance des projets en file d’attente du S3REnR en cours";"Capacité d'accueil réservée au titre du S3REnR, disponible vue du réseau public de transport ";"Travaux RTE indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPT";"Puissance des projets entrés en FA sur le RPT dans le cadre du S3REnR en vigueur";"Puissance des projets entrés en FA sur le RPD du GRD1 dans le cadre du S3REnR en vigueur";"Capacité d’accueil réservée au titre du S3REnR, restante sans travaux sur le poste source";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPD du GRD1";"Puissance cumulée des transformateurs existants";"Nombre de transformateurs existants";"Travaux GRD indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Puissance des projets entrés en FA sur le RPD du GRD2 dans le cadre du S3REnR en vigueur";"Dont la convention de raccordement est signée";"Capacité d'accueil réservée au titre du S3REnR, restante sans travaux sur le poste source";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPD du GRD2";"Puissance cumulée des transformateurs existants";"Nombre de transformateurs existants";"Travaux GRD indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Capacité de transformation HTB/HTA restante disponible pour l'injection sur le réseau public de distribution";"Travaux indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPD du GRDHTB";"Puissance des projets entrés en FA sur le RPD du GRDHTB dans le cadre du S3REnR en vigueur";"Capacité d'accueil réservée au titre du S3REnR, disponible vue du réseau public de distribution en HTB"
MELLE;MELLE;NOUVELLE-AQUITAINE;0%;97;7.3;0.8;30.9;"04/07/2024 : -2 MW vers VILLEGATS | 27/03/2025 : -2 MW vers BELLAC | 16/07/2025 : -5 MW vers CONFOLENS";92.73;22.8;0.8;;0;11;6.3;23.9;0.7;36;1;;5.5;0;0;6.6;108;3.0;!;0;;;;
MELUN;"MELUN (SNCF)";ÎLE-DE-FRANCE;0%;;0;0;0;NON;1.88;0;0;;0;0;;0;;;;;;;;;;;;;;;;
MENDE;MENDE;OCCITANIE;0%;100;4.1;0;33;;84.13;31.1;0;"doublement Margeride - Mende";0;0;31.1;0;4.1;72;2;;;;;;;;;;;;;
MENES;MENESPLET;NOUVELLE-AQUITAINE;0%;95;15.7;2.5;47.8;"15/10/2024 : -2 MW vers MAYET | 27/02/2025 : +5 MW depuis COGNAC | 05/03/2025 : -4 MW vers BARBEZIEUX | 28/03/2025 : +1 MW depuis AULNAY";92.73;29.6;2.5;;0;0;29.6;2.5;15.7;92;3;;;;;;;;;;;;;
MENTO;MENTON;"PROVENCE-ALPES-CôTE D’AZUR";0%;7;0.6;11.2;12;_;78.47;0.2;11.2;;0;0;0.2;11.2;0.6;92;3;;;;;;;;;;;;;
MENUI;"LES MENUIRES";AUVERGNE-RHôNE-ALPES;0%;40;0.1;5.6;9.3;--;42.40;3.6;3;"Augmentation de la capacité de transit de la liaison 225kV Passy Pressy";0;0;3.6;5.6;0.1;72;2;;;;;;;;;;;;;
MENUS;MENUS;ÎLE-DE-FRANCE;0%;100;0.3;0;0.221;OUI;1.88;0;0;;0;0;0;0;0.3;160;3;;;;;;;;;;;;;
MERAN;MERANTAIS;ÎLE-DE-FRANCE;0%;100;0.3;0;0.3;OUI;1.88;0;0;;0;0;0;0;0.3;72;2;;;;;;;;;;;;;
MERDR;MERDRIGNAC;BRETAGNE;0%;62;0.4;15.3;40;;82.22;24.3;1;"Renforcement liaison JOSSELIN-MERDRIGNAC 63kV, KERBOQUET-PONTIVY 63kV, Création poste NORD OUEST MORBIHAN 225/63/20kV";0;0;24.3;15.3;0.4;40;2;;;;;;;;;;;;;
MEREN;MERENS;OCCITANIE;0%;;0;0;0;;84.13;0;0;;0;0;;0;;;;;;;;;;;;;;;;
MERIE;MERIE;"CENTRE-VAL DE LOIRE";0%;100;29.4;0.3;75;;70.49;45.3;0;;0;0;45.3;0.3;29.4;72;2;;;;;;;;;;;;;
MERIG;MERIGNAC;NOUVELLE-AQUITAINE;0%;100;4.3;0;8.8;"12/11/2025 : +1,3 MW depuis GLACIERE | 12/11/2025 : +1 MW depuis MARGAUX";92.73;5.8;0;;0;0;5.8;0;4.3;108;3;;;;;;;;;;;;;
MERLA;MERLATIERE;"PAYS DE LA LOIRE";0%;0;0;47.6;47.6;;46.49;0;47.6;;0;0;;0;;;;;;;;;;;;;;;;
MERMO;MERMOZ;AUVERGNE-RHôNE-ALPES;0%;16;0.6;5.9;7;--;42.40;0.5;5.9;"Sans Objet";0;0;0.5;5.9;0.6;102;3;;;;;;;;;;;;;
MERON;MERON;"PAYS DE LA LOIRE";0%;2;0.5;88.2;90;;46.49;1.3;0;;0;0;1.3;20.4;0.5;20;1;;;;;;;;;;;;;
MESLA;MESLAY;"PAYS DE LA LOIRE";0%;66;4.2;18.8;56;;46.49;33;18.8;;0;0;33;2.9;4.2;36;1;;;;;;;;;;;;;
MESNI;MESNIL;NORMANDIE;0%;100;6;0;4.4;OUI;12.30;4.1;0;;0;0;4.1;0;6;72;2;;;;;;;;;;;;;
MESSA;MESSAC;BRETAGNE;0%;89;3.2;1.4;13;;82.22;8.4;0;"Renforcement liaison MESSAC-Z. PICTAIS 63kV";0;0;8.4;1.4;3.2;72;2;;;;;;;;;;;;;
MESSI;MESSIMY;AUVERGNE-RHôNE-ALPES;0%;64;4;3.1;8.5;--;42.40;1.4;3.1;"Sans Objet";0;0;1.4;3.1;4;72;2;;;;;;;;;;;;;
METZ6;"METZANGE (USINOR)";"GRAND EST";0%;100;1;0;2.6;0.1;86.11;2;0;.;0;0;2;0;1;36;1;;;;;;;;;;;;;
MEUN5;"LES MEUNIERS";NOUVELLE-AQUITAINE;0%;50;0.8;1;2;;92.73;0.2;1;;0;0;0.2;1;0.8;36;1;;;;;;;;;;;;;
MEUNI;MEUNIERES(LES);AUVERGNE-RHôNE-ALPES;0%;;0;0;0;--;42.40;0;0;"Sans Objet";0;0;;0;;;;;;;;;;;;;;;;
MEXIM;MEXIMIEUX;AUVERGNE-RHôNE-ALPES;0%;47;5.3;9;17.1;--;42.40;2.8;9;"Sans Objet";0;0;2.8;9;5.3;72;2;;;;;;;;;;;;;
"MEXY ";MEXY;"GRAND EST";0%;100;1.4;0;8;-19;86.11;7;0;.;0;0;7;0;1.4;92;3;;;;;;;;;;;;;
MEYLA;MEYLAN;AUVERGNE-RHôNE-ALPES;0%;31;2.3;6.2;9;--;42.40;0.5;6.2;"Sans Objet";0;0;0.5;6.2;2.3;72;2;;;;;;;;;;;;;
MEYME;MEYMES;OCCITANIE;0%;100;2.8;0;6;;84.13;5.4;0;"En attente travaux EI réhabilitation ligne MEYMES - MARTILOQUE";0;0;5.4;0;2.8;40;2;;;;;;;;;;;;;
MEYRA;MEYRARGUES;"PROVENCE-ALPES-CôTE D’AZUR";0%;38;3.1;9.9;16;_;78.47;3;9.9;;0;0;3;9.9;3.1;108;3;;;;;;;;;;;;;
MEYSS;MEYSSE;AUVERGNE-RHôNE-ALPES;0%;;0;0;0;--;42.40;0;0;"Sans Objet";0;0;;0;;;;;;;;;;;;;;;;
MEYTH;MEYTHET;AUVERGNE-RHôNE-ALPES;0%;;0;0;0;--;42.40;0;0;"Sans Objet";0;0;;0;;;;;;;;;;;;;;;;
MEYZI;MEYZIEU;AUVERGNE-RHôNE-ALPES;0%;97;24.4;1.3;39;"Trsfrt de +1MW le 12/09/22. +3MW le 05/05/23. +1 MW le 29/08/23.+4MW le 22/05/24. Trsf de +5 MW le 19/12/24, Trsf de +6 MW le 04/09/25, Trsf de +3 MW le 30/12/25";42.40;13.3;1.3;"Sans Objet";0;0;13.3;1.3;24.4;186;4;;;;;;;;;;;;;
MEZE5;MEZEROLLES;ÎLE-DE-FRANCE;0%;;0;0;0;NON;1.88;0;0;;0;0;;0;;;;;;;;;;;;;;;;
MEZEA;MEZEAUX;NOUVELLE-AQUITAINE;0%;;0;0;;;92.73;0;0;;;;;0;;;;;;;;;;;;;;;;
MEZEL;MEZEL;AUVERGNE-RHôNE-ALPES;0%;84;8.2;2.9;18.4;"Trsf de +2 MW le 19/12/24, Trsf de +3 MW le 19/03/26";42.40;7.3;2.9;"Sans Objet";0;0;7.3;2.9;8.2;108;3;;;;;;;;;;;;;
MEZIN;MEZIN;NOUVELLE-AQUITAINE;0%;100;15;0;16.8;"10/08/2023 : -2 MW vers NERAC | 07/05/2024 : +2 MW depuis BRUCH | 15/10/2024 : +2 MW depuis HAUTE LANDE";92.73;3.6;0;;0;0;3.6;0;15;36;1;;;;;;;;;;;;;
MIDOU;MIDOUR;OCCITANIE;0%;100;5.5;0;16.8;;84.13;12;0;"En attente travaux EI réhab GIMONT - ISLE JOURDAIN";0;0;12;0;5.5;70;3;;;;;;;;;;;;;
MIEGE;MIEGEBAT;NOUVELLE-AQUITAINE;0%;;0;0;0;;92.73;0;0;;0;0;;0;;;;;;;;;;;;;;;;
MIGEN;MIGENNES;BOURGOGNE-FRANCHE-COMTé;0%;100;12;0;20.2;0.2;75;9.5;0;0;0;0;9.5;0;12;72;2;;;;;;;;;;;;;
MIGNA;MIGNALOUX;NOUVELLE-AQUITAINE;0%;47;8.4;9.6;18;"31/01/2024 : -5 MW vers ISLE-JOURDAIN (MILLAC)";92.73;0;9.6;;0;0;0;9.6;8.4;72;2.0;;;;;;;;;;;;;
MILL5;MILLERY;AUVERGNE-RHôNE-ALPES;0%;80;15.2;4.4;21.7;--;42.40;2.1;4.4;"Sans Objet";0;0;2.1;4.4;15.2;72;2;;;;;;;;;;;;;
MILLA;MILLAU;OCCITANIE;0%;93;8.2;3;40;;84.13;28.8;0;"Réhabilitation des lignes AGUESSAC – SEVERAC";0;0;28.8;3;8.2;72;2;;;;;;;;;;;;;
MILLE;MILLERY;"GRAND EST";0%;100;6;0;32.1;29.6;86.11;30.1;0;.;0;0;30.1;0;6;72;2;;;;;;;;;;;;;
MIMIZ;MIMIZAN;NOUVELLE-AQUITAINE;0%;100;31.9;0;1.8;"26/08/2024 : -14 MW vers PARENTIS | 26/08/2024 : -13 MW vers PARENTIS | 29/11/2024 : -0 MW vers BRUCH";92.73;1.1;0;;0;0;1.1;0;31.9;40;2;;;;;;;;;;;;;
MINIE;"LES MINIERES";NOUVELLE-AQUITAINE;0%;95;29.4;3.1;61;"13/03/2025 : +4 MW depuis VIENNE ET GARTEMPE | 13/03/2025 : +4 MW depuis VIENNE ET GARTEMPE | 13/03/2025 : +8 MW depuis VIENNE ET GARTEMPE";92.73;28.5;3.1;;0;0;28.5;0;29.4;56;2.0;;;;;;;;;;;;;
MINIH;MINIHY;BRETAGNE;0%;8;0.9;19.3;21;;82.22;0.8;15.16;;0;0;0.8;19.3;0.9;40;2;;;;;;;;;;;;;
MINIM;MINIMES;NOUVELLE-AQUITAINE;0%;30;0.6;2.1;3;"01/02/2023 : -1 MW vers MARANS | 22/01/2025 : -1 MW vers BEAULIEU";92.73;0.3;2.1;;0;0;0.3;2.1;0.6;72;2;;;;;;;;;;;;;
MIOLL;MIOLLES;OCCITANIE;0%;61;2.5;7.8;20;;84.13;9.7;7.8;;0;0;9.7;7.8;2.5;40;1;;;;;;;;;;;;;
MIONN;MIONNAY;AUVERGNE-RHôNE-ALPES;0%;84;1.6;2.2;14;--;42.40;10.2;2.2;"Sans Objet";0;0;10.2;2.2;1.6;50;1.0;"Pas de travaux";;;;;;;;;;;;
MIONS;MIONS;AUVERGNE-RHôNE-ALPES;0%;23;8.5;49.8;64.4;--;42.40;6.1;49.8;"Sans Objet";0;0;6.1;49.8;8.5;108;3;;;;;;;;;;;;;
MIRAM;MIRAMAS;"PROVENCE-ALPES-CôTE D’AZUR";0%;21;3.1;23.8;30;_;78.47;3.1;0;;0;0;3.1;23.8;3.1;72;2;;;;;;;;;;;;;
MIRAN;MIRANDE;OCCITANIE;0%;64;11.6;20;56;;84.13;24.4;0;"En attente travaux EI réhab GIMONT - ISLE JOURDAIN et travaux liaison Jalis-mirande";0;0;24.4;20;11.6;92;3;;;;;;;;;;;;;
MIREB;MIREBEAU;NOUVELLE-AQUITAINE;0%;100;18.6;0;47;"24/10/2025 : +31 MW depuis LANDES DE GASCOGNE";92.73;34.8;0;;0;0;34.8;0;18.6;76;2.0;;;;;;;;;;;;;
MIREC;MIRECOURT;"GRAND EST";0%;100;5.6;0;12;-20.1;86.11;12;0;.;0;0;12;0;5.6;40;2;;;;;;;;;;;;;
MIREP;MIREPOIX;OCCITANIE;0%;31;3.4;19.4;28;;84.13;5.2;0;"Réhab de la liaison Mouillonne-Muret et Boulbonne 225 kV";0;0;5.2;19.4;3.4;30;2;;;;;;;;;;;;;
MIRIB;MIRIBEL;AUVERGNE-RHôNE-ALPES;0%;90;5;0.8;7.7;--;42.40;1.9;0.8;"Sans Objet";0;0;1.9;0.8;5;72;2;;;;;;;;;;;;;
MIST5;MISTROU;OCCITANIE;0%;96;2.1;0.8;21;;84.13;18.1;0.8;"En attente renforcement TR 225/63 kV RUEYRES";0;0;18.1;0.8;2.1;40;2;;;;;;;;;;;;;
MOFFL;MOFFLAINES;HAUTS-DE-FRANCE;0%;71;1.4;0.7;2.4;NON;77.62;0.3;0.7;Non;0;0;0.3;0.7;1.4;108;3;;;;;;;;;;;;;
MOHET;MOHET;HAUTS-DE-FRANCE;0%;;0;0;0;NON;77.62;0;0;Non;0;0;;0;;;;;;;;;;;;;;;;
MOHON;MOHON;"GRAND EST";0%;100;1.6;0;3.2;-18.8;86.11;2.2;0;.;0;0;2.2;0;1.6;108;3;;;;;;;;;;;;;
MOIMO;MOIMONT;ÎLE-DE-FRANCE;0%;100;18.9;0;25.263;OUI;1.88;12.4;0;;0;0;12.4;0;18.9;140;2;;;;;;;;;;;;;
MOING;MOINGT;AUVERGNE-RHôNE-ALPES;0%;89;8.3;1.8;16.4;"Trsf de +3 MW le 07/11/25";42.40;6.3;1.8;"Sans Objet";0;0;6.3;1.8;8.3;72;2;;;;;;;;;;;;;
MOIRA;MOIRANS;AUVERGNE-RHôNE-ALPES;0%;50;5.2;6.9;13.8;--;42.40;1.7;6.9;"Sans Objet";0;0;1.7;6.9;5.2;70;3;;;;;;;;;;;;;
MOISE;MOISENAY;ÎLE-DE-FRANCE;0%;;0;0;0;NON;1.88;0;0;;0;0;;0;;;;;;;;;;;;;;;;
MOISS;MOISSAC;OCCITANIE;0%;;0;0;0;;84.13;0;0;;0;0;;0;;;;;;;;;;;;;;;;
MOISY;MOISY;"CENTRE-VAL DE LOIRE";0%;100;11.9;0;46.5;;70.49;43;0;;0;0;43;0;11.9;76;3;;;;;;;;;;;;;
"MOLE ";"LA MOLE";NOUVELLE-AQUITAINE;0%;;0;0;;;92.73;0;0;MES;;;;0;;;;;;;;;;;;;;;;
MOLIE;MOLIERE;"PAYS DE LA LOIRE";0%;;0;0;0;;46.49;0;0;;0;0;;0;;;;;;;;;;;;;;;;
MOLIN;MOLINONS;BOURGOGNE-FRANCHE-COMTé;0%;100;2.2;0;20;-22;75;49.9;0;"Raccordement d’un transformateur 63/20 kV";0;0;49.9;0;2.2;72;2;;;;;;;;;;;;;
MOLLE;MOLLEPIERRE;BOURGOGNE-FRANCHE-COMTé;0%;100;3;0;5.9;-4.1;75;4.6;0;0;0;0;4.6;0;3;40;2;;;;;;;;;;;;;
MOLSH;MOLSHEIM;"GRAND EST";0%;83;1.9;0.7;4;-11.5;86.11;1.4;0.7;.;0;0;1.4;0.7;1.9;108;3.0;;;;;;;;;;;;;0.7
MONAS;"LE MONASTIER";OCCITANIE;0%;97;7.1;0.7;20;;84.13;12.2;0.7;"doublement Margeride - Mende";0;0;12.2;0.7;7.1;40;2;;;;;;;;;;;;;
MONCO;MONCOUTANT;NOUVELLE-AQUITAINE;0%;100;70.966;0;16.6;"30/06/2024 : +3 MW depuis MIREBEAU";92.73;12.026;0;;0;0;12.026;0;70.966;;2.0;;;;;;;;;;;;;
MOND5;MONDELANGE;"GRAND EST";0%;100;0.9;0;3.5;-7.5;86.11;3.4;0;.;0;0;3.4;0;0.9;72;2;;;;;;;;;;;;;
MONDO;MONDOUBLEAU;"CENTRE-VAL DE LOIRE";0%;100;4.9;0;47;;70.49;56.7;0;;0;0;56.7;0;4.9;40;2;;;;;;;;;;;;;
MONDR;MONDRAGON;"PROVENCE-ALPES-CôTE D’AZUR";0%;;0;0;0;_;78.47;0;0;;0;0;;0;;;;;;;;;;;;;;;;
MONLO;MONLOO;OCCITANIE;0%;83;1.2;0.7;4;;84.13;2.1;0;;0;0;2.1;0.7;1.2;40;2;;;;;;;;;;;;;
MONNA;MONNAIE;"CENTRE-VAL DE LOIRE";0%;100;2;0;4;;70.49;2.6;0;;0;0;2.6;0;2;30;1;;;;;;;;;;;;;
MORB5;MORBRAS(POSTESOURCE);ÎLE-DE-FRANCE;0%;85;0.9;0;0;NON;1.88;0.2;0;;0;0;0.2;0;0.9;80;2;;;;;;;;;;;;;
MORBR;MORBRAS;ÎLE-DE-FRANCE;0%;0;0;0.925;0.925;OUI;1.88;0;0;;0;0;;0;;;;;;;;;;;;;;;;
MORCH;MORCHIES;HAUTS-DE-FRANCE;0%;;0;0;0;NON;77.62;0;0;Non;0;0;;0;;;;;;;;;;;;;;;;
MOREA;MOREAU;OCCITANIE;0%;79;3;3.6;17;;84.13;10.4;3.6;"Mutation TR de Moreau";0;0;10.4;3.6;3;108;3;;;;;;;;;;;;;
MORES;MORESTEL;AUVERGNE-RHôNE-ALPES;0%;41;4.1;12.5;21.1;"Trsfrt -2MW le 22/05/24, Trsf de -3 MW le 07/11/25";42.40;4.5;4;"Création d'un automate d'effacement de la production";0;0;4.5;12.5;4.1;56;2;;;;;;;;;;;;;
MOREZ;MOREZ;BOURGOGNE-FRANCHE-COMTé;0%;100;2.5;0;3;0;75;2.4;0;0;0;0;2.4;0;2.5;72;2;;;;;;;;;;;;;
MORIG;MORIGNY;ÎLE-DE-FRANCE;0%;79;11.8;5.435;25.935;OUI;1.88;8.7;5.435;;0;0;8.7;5.435;11.8;80;3;;;;;;;;;;;;;
MORIH;MORIHAN;BRETAGNE;0%;6;1.1;35.9;38;;82.22;1;35.9;;0;0;1;35.9;1.1;72;2;;;;;;;;;;;;;
MORIN;MORINANT;NOUVELLE-AQUITAINE;0%;9;0.6;6.4;7;"15/02/2024 : -2 MW vers MARANS | 04/07/2024 : -2 MW vers MARANS";92.73;0;6.4;;0;0;0;6.4;0.6;72;2;;;;;;;;;;;;;
MORLA;MORLAIX;BRETAGNE;0%;89;1.1;0.8;7;"16/12/25 +4 MW depuis CARHAIX";82.22;5.1;0.16;;0;0;5.1;0.8;1.1;72;2;;;;;;;;;;;;;
MORTA;MORTAIN;NORMANDIE;0%;100;12;0;11.2;OUI;12.30;5.4;0;;0;0;5.4;0;12;72;2;;;;;;;;;;;;;
"MORU ";MORU;HAUTS-DE-FRANCE;0%;0;0;1.2;1.2;1.2;77.62;0;1;Non;0;0;0;1.2;0;72;2;;;;;;;;;;;;;
MORVE;MORVENT;ÎLE-DE-FRANCE;0%;100;2.5;0;3.183;OUI;1.88;1.4;0;;0;0;1.4;0;2.5;40;2;;;;;;;;;;;;;
MORZI;MORZINE;AUVERGNE-RHôNE-ALPES;0%;16;0.3;6.8;8.1;--;42.40;1;6.8;"Sans Objet";0;0;1;6.8;0.3;72;2;;;;;;;;;;;;;
MOTT5;"LA MOTTE";OCCITANIE;0%;100;0;0;2;;84.13;2;0;;0;2;;0;;;;;;;;;;;;;;;;
MOTTA;MOTTARET;AUVERGNE-RHôNE-ALPES;0%;7;0;2.5;2.7;--;42.40;0.2;2.5;"Augmentation de la capacité de transit de la liaison 225kV Passy Pressy";0;0;0.2;2.5;0;72;2;;;;;;;;;;;;;
MOTTE;"LA MOTTELETTE";HAUTS-DE-FRANCE;0%;100;2.7;0;2.9;NON;77.62;0.8;0;Non;0;0;0.8;0;2.7;40;2;;;;;;;;;;;;;
"MOTZ ";MOTZ;AUVERGNE-RHôNE-ALPES;0%;14;1.3;14.5;16.8;"Transfert de -16MW le 05/05/23 associé à la mutation du TR312, Trsf de -7 MW le 04/09/25";42.40;1;14.5;"Création d'un automate d'effacement de la production";0;0;1;14.5;1.3;40;2;;;;;;;;;;;;;
MOU.E;MOULINS-EST;AUVERGNE-RHôNE-ALPES;0%;77;0;54.5;240;"Trsf de 0 MW le 19/03/26";42.40;185.5;0;"Création et raccordement du poste source de MoulinsEst, Création du poste 400/225/63kV de Centre Allier";0;150;35.5;0;0;;;;;;;;;;;;;;;
MOUCH;"MOUCHE (LA)";AUVERGNE-RHôNE-ALPES;0%;19;3.8;23.6;29.3;"Trsfrt -30 MW en HTB le 21/09/23";42.40;1.9;23.6;"Sans Objet";0;0;1.9;23.6;3.8;186;4;;;;;;;;;;;;;
MOUGI;MOUGINS;"PROVENCE-ALPES-CôTE D’AZUR";0%;15;3.1;21.3;25;_;78.47;0.6;21.3;;0;0;0.6;21.3;3.1;142;3;;;;;;;;;;;;;
MOUGU;MOUGUERRE;NOUVELLE-AQUITAINE;0%;100;6.2;0;8.8;"01/04/2020 : -1 MW vers NEGRESSE | 15/02/2023 : -2 MW vers NEGRESSE";92.73;5.5;0;;0;0;5.5;0;6.2;108;3;;;;;;;;;;;;;
MOUIL;"LA MOUILLONNE";OCCITANIE;0%;57;3.9;12.6;29;;84.13;12.5;0;"Réhab de la liaison Mouillonne-Muret et Boulbonne 225 kV";0;0;12.5;12.6;3.9;40;2;;;;;;;;;;;;;
MOUIS;MOUISSONNES;"PROVENCE-ALPES-CôTE D’AZUR";0%;34;8.5;23.9;36;_;78.47;3.6;23.9;;0;0;3.6;23.9;8.5;110;2;;;;;;;;;;;;;
MOUL5;MOULINOTTE;NOUVELLE-AQUITAINE;0%;;0;0;;';92.73;0;0;;;;;0;;;;;;;;;;;;;;;;
MOUL8;MOULINEAUX;ÎLE-DE-FRANCE;0%;100;0.5;0;0.53;OUI;1.88;0.1;0;;0;0;0.1;0;0.5;210;3;;;;;;;;;;;;;
MOULI;"LA MOULINELLE";"GRAND EST";0%;100;4.7;0;11.3;-15.7;86.11;7.9;0;.;0;0;7.9;0;4.7;72;2;;;;;;;;;;;;;
MOUNE;MOUNEDE;OCCITANIE;0%;31;4.1;10.3;15;;84.13;0.6;10.3;;0;0;0.6;10.3;4.1;108;3;;;;;;;;;;;;;
MOUR5;"LES MOURETTES";AUVERGNE-RHôNE-ALPES;0%;100;5.6;0;14.3;"Trsf de +4 MW le 19/03/26";42.40;9.5;0;"Création d'un poste 400/225kV à Logisneuf";0;0;9.5;0;5.6;108;3;;;;;;;;;;;;;
MOUS5;MOUSSEAUX;"CENTRE-VAL DE LOIRE";0%;100;32.9;0;31.5;;70.49;1;0;;0;0;1;0;32.9;108;3;;;;;;;;;;;;;
MOUS6;MOUSSAC;OCCITANIE;0%;56;4.3;9.7;22;;84.13;8;9.7;;0;0;8;9.7;4.3;72;2;;;;;;;;;;;;;
MOUSS;MOUSSEROLLES;NOUVELLE-AQUITAINE;0%;;0;0;;;92.73;0;0;;;;;0;;;;;;;;;;;;;;;;
MOUT5;MOUTHIERS;NOUVELLE-AQUITAINE;0%;;0;0;;;92.73;0;0;;;;;0;;;;;;;;;;;;;;;;
MOUTH;MOUTHIER;BOURGOGNE-FRANCHE-COMTé;0%;100;1.8;0;3;-7;75;2.2;0;0;0;0;2.2;0;1.8;30;2;;;;;;;;;;;;;
MOUTI;MOUTIERS;AUVERGNE-RHôNE-ALPES;0%;17;0.3;2.9;3.5;--;42.40;0.3;2.9;"Augmentation de la capacité de transit de la liaison 225kV Passy Pressy";0;0;0.3;2.9;0.3;40;2;;;;;;;;;;;;;
"MOUX ";MOUX;AUVERGNE-RHôNE-ALPES;0%;;0;0;0;--;42.40;0;0;"Sans Objet";0;0;;0;;;;;;;;;;;;;;;;
MOUZE;MOUZEUIL;"PAYS DE LA LOIRE";0%;55;6.4;10.3;23;"Dernier(s) transfert(s) : 2024-12-13 : +2 MW depuis BEAUPUY | 2025-05-26 : +1 MW depuis BEAUPUY | 2025-11-14 : +10 MW depuis BEAUPUY | 2026-01-05 : +1 MW depuis GRUES (LES)";46.49;6.3;9;;0;0;6.3;10.3;6.4;108;3;;;;;;;;;;;;;
MQION;MARQUION;HAUTS-DE-FRANCE;0%;100;4.9;0;7.8;NON;77.62;3.5;0;Non;0;0;3.5;0;4.9;72;2;;;;;;;;;;;;;
"MQIS ";"LE MARQUIS";NOUVELLE-AQUITAINE;0%;100;0.7;0;1.5;"05/05/2025 : -50 MW vers CUBNEZAIS";92.73;1.3;0;;0;0;1.3;0;0.7;20;2;;;;;;;;;;;;;
MQISA;"LA MARQUISANE";"PROVENCE-ALPES-CôTE D’AZUR";0%;;0;0;0;_;78.47;0;0;;0;0;;0;;;;;;;;;;;;;;;;
MQISE;MARQUISE;HAUTS-DE-FRANCE;0%;7;1.2;34.4;36.8;NON;77.62;1.2;34.4;Non;0;0;1.2;34.4;1.2;108;3;;;;;;;;;;;;;
MRGUE;MARTIGUES;"PROVENCE-ALPES-CôTE D’AZUR";0%;9;1.2;12.7;14;"Transfert vers Feuillane (- 40 MW)";78.47;0.1;12.7;;0;0;0.1;12.7;1.2;92;3;;;;;;;;;;;;;
MRLLA;MARTILLAC;NOUVELLE-AQUITAINE;0%;100;22.3;0;20.4;"01/04/2020 : +1,5 MW depuis PODENSAC | 29/06/2022 : +2 MW depuis PODENSAC | 20/09/2022 : +5 MW depuis SADIRAC";92.73;2.3;0;;0;0;2.3;0;22.3;72;2;;;;;;;;;;;;;
MRLOQ;MARTILOQUE;NOUVELLE-AQUITAINE;0%;100;32.4;0;68.9;"07/02/2025 : +2,6 MW depuis HAUTE LANDE | 10/03/2025 : +7 MW depuis HAUTE LANDE";92.73;45.1;0;;0;0;45.1;0;32.4;40;2;;;;;;;;;;;;;
MRNIE;"LA MARTINIERE";"PROVENCE-ALPES-CôTE D’AZUR";0%;84;7.4;10.4;64;"Transfert depuis Colomb 2MW+transfert de 16MW depuis ARENC";78.47;46.2;10.4;;0;0;46.2;10.4;7.4;60;2;;;;;;;;;;;;;
MTAG5;MONTAGNETTE;"PROVENCE-ALPES-CôTE D’AZUR";0%;;0;0;0;_;78.47;0;0;;0;0;;0;;;;;;;;;;;;;;;;
MTAGN;"MONTAGNY (LES BEAUNE)";BOURGOGNE-FRANCHE-COMTé;0%;100;2.6;0;3.4;-6.6;75;1.8;0;0;0;0;1.8;0;2.6;56;2;;;;;;;;;;;;;
MTAHU;MONTAHUT;OCCITANIE;0%;10;0.1;0.9;1;;84.13;0;0;;0;0;0;0.9;0.1;70;1;;;;;;;;;;;;;
